address,buurt,bouwjaar,grondoppervlakte,oppervlakte,woz_2014,woz_2015,woz_2016,woz_2017,woz_2018,woz_2019,woz_2020,woz_2021,woz_2022,woz_2023
Patagoniëdreef 00161,Vechtzoom-zuid,2015,0,58,27000.0,135000.0,139000.0,155000.0,159000.0,179000.0,202000.0,226000,263000,256000.0
Falklanddreef 00162,Vechtzoom-zuid,1967,0,85,125000.0,123000.0,124000.0,141000.0,160000.0,180000.0,201000.0,242000,282000,272000.0
Japurádreef 00162,Vechtzoom-zuid,1968,0,95,130000.0,128000.0,128000.0,142000.0,161000.0,200000.0,219000.0,250000,305000,296000.0
Patagoniëdreef 00162,Vechtzoom-zuid,2015,0,58,27000.0,135000.0,139000.0,155000.0,159000.0,179000.0,202000.0,226000,263000,256000.0
Camposdreef 00163,Vechtzoom-zuid,1967,0,95,120000.0,118000.0,123000.0,127000.0,152000.0,175000.0,208000.0,242000,262000,283000.0
Falklanddreef 00163,Vechtzoom-zuid,1967,0,54,104000.0,102000.0,115000.0,121000.0,140000.0,160000.0,178000.0,188000,222000,203000.0
Paranádreef 00163,Vechtzoom-zuid,1991,0,88,149000.0,147000.0,154000.0,154000.0,184000.0,221000.0,247000.0,281000,310000,328000.0
Patagoniëdreef 00163,Vechtzoom-zuid,2015,0,58,27000.0,135000.0,139000.0,155000.0,159000.0,179000.0,202000.0,226000,263000,256000.0
Falklanddreef 00164,Vechtzoom-zuid,1967,0,56,104000.0,102000.0,115000.0,121000.0,130000.0,160000.0,178000.0,195000,226000,209000.0
Japurádreef 00164,Vechtzoom-zuid,1968,0,95,130000.0,128000.0,128000.0,142000.0,161000.0,200000.0,219000.0,250000,305000,296000.0
Patagoniëdreef 00164,Vechtzoom-zuid,2015,0,58,27000.0,135000.0,139000.0,155000.0,159000.0,179000.0,202000.0,226000,263000,256000.0
Falklanddreef 00165,Vechtzoom-zuid,1967,0,85,125000.0,123000.0,124000.0,141000.0,160000.0,180000.0,201000.0,242000,282000,272000.0
Paranádreef 00165,Vechtzoom-zuid,1991,0,74,140000.0,138000.0,138000.0,146000.0,169000.0,194000.0,219000.0,252000,290000,298000.0
Patagoniëdreef 00165,Vechtzoom-zuid,2015,0,58,27000.0,135000.0,139000.0,155000.0,159000.0,179000.0,202000.0,226000,263000,256000.0
Falklanddreef 00166,Vechtzoom-zuid,1967,0,85,125000.0,123000.0,124000.0,141000.0,160000.0,180000.0,201000.0,242000,282000,272000.0
Japurádreef 00166,Vechtzoom-zuid,1968,0,64,115000.0,113000.0,103000.0,121000.0,143000.0,177000.0,196000.0,211000,243000,249000.0
Patagoniëdreef 00166,Vechtzoom-zuid,2015,0,49,25000.0,125000.0,129000.0,143000.0,158000.0,178000.0,200000.0,226000,249000,246000.0
Falklanddreef 00167,Vechtzoom-zuid,1967,0,56,104000.0,102000.0,115000.0,121000.0,130000.0,147000.0,178000.0,195000,226000,209000.0
Paranádreef 00167,Vechtzoom-zuid,1991,0,74,140000.0,138000.0,138000.0,146000.0,169000.0,194000.0,219000.0,252000,290000,298000.0
Patagoniëdreef 00167,Vechtzoom-zuid,2015,0,81,294000.0,147000.0,152000.0,168000.0,194000.0,219000.0,244000.0,282000,305000,312000.0
Falklanddreef 00168,Vechtzoom-zuid,1967,0,85,125000.0,123000.0,124000.0,141000.0,160000.0,180000.0,201000.0,242000,282000,272000.0
Japurádreef 00168,Vechtzoom-zuid,1968,0,95,130000.0,128000.0,128000.0,142000.0,161000.0,200000.0,219000.0,250000,305000,296000.0
Patagoniëdreef 00168,Vechtzoom-zuid,2015,0,89,31000.0,155000.0,160000.0,178000.0,191000.0,227000.0,259000.0,288000,324000,334000.0
Falklanddreef 00169,Vechtzoom-zuid,1967,0,85,125000.0,123000.0,124000.0,141000.0,160000.0,180000.0,201000.0,242000,282000,272000.0
Paranádreef 00169,Vechtzoom-zuid,1991,0,74,140000.0,138000.0,138000.0,146000.0,169000.0,194000.0,219000.0,252000,290000,298000.0
Patagoniëdreef 00169,Vechtzoom-zuid,2015,0,89,31000.0,155000.0,160000.0,178000.0,191000.0,227000.0,259000.0,288000,324000,334000.0
Falklanddreef 00170,Vechtzoom-zuid,1967,0,56,104000.0,102000.0,115000.0,121000.0,130000.0,160000.0,178000.0,195000,226000,209000.0
Patagoniëdreef 00170,Vechtzoom-zuid,2015,0,89,31000.0,155000.0,160000.0,178000.0,191000.0,227000.0,259000.0,288000,324000,334000.0
Falklanddreef 00171,Vechtzoom-zuid,1967,0,85,125000.0,123000.0,124000.0,141000.0,160000.0,180000.0,201000.0,242000,282000,272000.0
Paranádreef 00171,Vechtzoom-zuid,1991,0,88,149000.0,147000.0,154000.0,154000.0,184000.0,221000.0,247000.0,281000,310000,328000.0
Patagoniëdreef 00171,Vechtzoom-zuid,2015,0,101,34000.0,170000.0,175000.0,200000.0,215000.0,255000.0,292000.0,326000,345000,376000.0
Falklanddreef 00172,Vechtzoom-zuid,1967,0,85,125000.0,123000.0,124000.0,141000.0,160000.0,180000.0,201000.0,242000,282000,272000.0
Japurádreef 00172,Vechtzoom-zuid,1968,0,117,143000.0,141000.0,146000.0,165000.0,174000.0,221000.0,257000.0,309000,366000,358000.0
Patagoniëdreef 00172,Vechtzoom-zuid,2015,0,80,29000.0,145000.0,150000.0,166000.0,192000.0,216000.0,241000.0,278000,303000,309000.0
Falklanddreef 00173,Vechtzoom-zuid,1967,0,56,104000.0,102000.0,115000.0,121000.0,130000.0,160000.0,178000.0,195000,226000,209000.0
Paranádreef 00173,Vechtzoom-zuid,1991,0,74,140000.0,138000.0,138000.0,146000.0,169000.0,194000.0,219000.0,252000,290000,298000.0
Patagoniëdreef 00173,Vechtzoom-zuid,2015,0,80,29000.0,145000.0,150000.0,166000.0,192000.0,216000.0,241000.0,278000,303000,309000.0
Falklanddreef 00174,Vechtzoom-zuid,1967,0,85,125000.0,123000.0,124000.0,141000.0,160000.0,180000.0,201000.0,242000,282000,272000.0
Japurádreef 00174,Vechtzoom-zuid,1968,0,95,130000.0,128000.0,128000.0,142000.0,161000.0,200000.0,219000.0,250000,305000,296000.0
Patagoniëdreef 00174,Vechtzoom-zuid,2015,0,80,29000.0,145000.0,150000.0,166000.0,192000.0,216000.0,241000.0,278000,303000,309000.0
Paranádreef 00175,Vechtzoom-zuid,1991,0,69,131000.0,129000.0,137000.0,143000.0,167000.0,188000.0,210000.0,240000,268000,266000.0
Patagoniëdreef 00175,Vechtzoom-zuid,2015,0,80,29000.0,145000.0,150000.0,166000.0,192000.0,216000.0,241000.0,278000,303000,309000.0
Japurádreef 00176,Vechtzoom-zuid,1968,0,64,115000.0,113000.0,103000.0,121000.0,143000.0,177000.0,196000.0,211000,243000,249000.0
Patagoniëdreef 00176,Vechtzoom-zuid,2015,0,80,29000.0,145000.0,150000.0,166000.0,192000.0,216000.0,241000.0,278000,303000,309000.0
Paranádreef 00177,Vechtzoom-zuid,1991,0,74,140000.0,138000.0,138000.0,146000.0,169000.0,194000.0,219000.0,252000,290000,298000.0
Patagoniëdreef 00177,Vechtzoom-zuid,2015,0,80,29000.0,145000.0,150000.0,166000.0,192000.0,216000.0,241000.0,278000,303000,309000.0
Japurádreef 00178,Vechtzoom-zuid,1968,0,95,130000.0,128000.0,128000.0,142000.0,161000.0,200000.0,219000.0,250000,305000,296000.0
Patagoniëdreef 00178,Vechtzoom-zuid,2015,0,80,29000.0,145000.0,150000.0,166000.0,192000.0,216000.0,241000.0,278000,303000,309000.0
Paranádreef 00179,Vechtzoom-zuid,1991,0,74,140000.0,138000.0,138000.0,146000.0,169000.0,194000.0,219000.0,252000,290000,298000.0
Japurádreef 00180,Vechtzoom-zuid,1968,0,95,130000.0,128000.0,128000.0,142000.0,161000.0,200000.0,219000.0,250000,305000,296000.0
Paranádreef 00181,Vechtzoom-zuid,1991,0,88,149000.0,147000.0,154000.0,154000.0,184000.0,221000.0,247000.0,281000,310000,328000.0
Japurádreef 00182,Vechtzoom-zuid,1968,0,64,115000.0,113000.0,103000.0,121000.0,143000.0,177000.0,196000.0,211000,243000,249000.0
Paranádreef 00183,Vechtzoom-zuid,1991,0,74,140000.0,138000.0,133000.0,146000.0,169000.0,194000.0,219000.0,252000,290000,298000.0
Japurádreef 00184,Vechtzoom-zuid,1968,0,95,130000.0,128000.0,128000.0,142000.0,161000.0,200000.0,219000.0,250000,305000,296000.0
Paranádreef 00185,Vechtzoom-zuid,1991,0,74,140000.0,138000.0,138000.0,146000.0,169000.0,194000.0,219000.0,252000,290000,298000.0
Japurádreef 00186,Vechtzoom-zuid,1968,0,95,130000.0,128000.0,128000.0,142000.0,161000.0,200000.0,219000.0,250000,305000,296000.0
Paranádreef 00187,Vechtzoom-zuid,1991,0,74,140000.0,138000.0,138000.0,146000.0,169000.0,194000.0,219000.0,252000,290000,298000.0
Japurádreef 00188,Vechtzoom-zuid,1968,0,64,115000.0,113000.0,103000.0,121000.0,143000.0,177000.0,196000.0,211000,243000,249000.0
Paranádreef 00189,Vechtzoom-zuid,1991,0,88,149000.0,147000.0,154000.0,154000.0,184000.0,221000.0,247000.0,281000,310000,328000.0
Japurádreef 00190,Vechtzoom-zuid,1968,0,95,130000.0,128000.0,128000.0,142000.0,161000.0,200000.0,219000.0,250000,305000,296000.0
Paranádreef 00191,Vechtzoom-zuid,1991,0,74,140000.0,138000.0,138000.0,146000.0,171000.0,196000.0,221000.0,254000,292000,300000.0
Paranádreef 00193,Vechtzoom-zuid,1991,0,74,140000.0,138000.0,138000.0,146000.0,169000.0,194000.0,219000.0,252000,290000,298000.0
Paranádreef 00195,Vechtzoom-zuid,1991,0,74,140000.0,138000.0,138000.0,146000.0,169000.0,194000.0,219000.0,252000,290000,298000.0
Paranádreef 00197,Vechtzoom-zuid,1991,0,74,140000.0,138000.0,138000.0,146000.0,171000.0,196000.0,221000.0,254000,291000,300000.0
Paranádreef 00199,Vechtzoom-zuid,1991,0,74,140000.0,138000.0,138000.0,146000.0,169000.0,194000.0,219000.0,252000,290000,298000.0
Paranádreef 00201,Vechtzoom-zuid,1991,0,74,140000.0,138000.0,138000.0,146000.0,169000.0,194000.0,219000.0,252000,290000,298000.0
Paranádreef 00203,Vechtzoom-zuid,1991,0,74,140000.0,138000.0,138000.0,146000.0,169000.0,194000.0,219000.0,252000,290000,298000.0
Paranádreef 00205,Vechtzoom-zuid,1991,0,88,149000.0,147000.0,154000.0,154000.0,184000.0,221000.0,247000.0,281000,310000,328000.0
Paranádreef 00207,Vechtzoom-zuid,1991,0,74,140000.0,138000.0,138000.0,146000.0,169000.0,194000.0,219000.0,252000,290000,298000.0
Paranádreef 00209,Vechtzoom-zuid,1991,0,74,140000.0,138000.0,138000.0,146000.0,169000.0,194000.0,219000.0,252000,290000,298000.0
Paranádreef 00211,Vechtzoom-zuid,1991,0,74,140000.0,138000.0,138000.0,146000.0,169000.0,194000.0,219000.0,252000,290000,298000.0
Paranádreef 00213,Vechtzoom-zuid,1991,0,59,123000.0,121000.0,120000.0,123000.0,143000.0,162000.0,181000.0,206000,247000,246000.0
Paranádreef 00215,Vechtzoom-zuid,1991,0,59,123000.0,121000.0,120000.0,123000.0,143000.0,162000.0,181000.0,206000,247000,246000.0
Paranádreef 00217,Vechtzoom-zuid,1991,0,59,123000.0,121000.0,120000.0,123000.0,143000.0,162000.0,181000.0,206000,247000,246000.0
Paranádreef 00219,Vechtzoom-zuid,1991,0,74,140000.0,138000.0,138000.0,146000.0,169000.0,194000.0,219000.0,252000,290000,298000.0
Paranádreef 00221,Vechtzoom-zuid,1991,0,88,149000.0,147000.0,154000.0,154000.0,184000.0,221000.0,247000.0,281000,310000,328000.0
Paranádreef 00223,Vechtzoom-zuid,1991,0,74,140000.0,138000.0,138000.0,146000.0,169000.0,194000.0,219000.0,252000,290000,298000.0
Paranádreef 00225,Vechtzoom-zuid,1991,0,74,140000.0,138000.0,138000.0,146000.0,169000.0,194000.0,219000.0,252000,290000,298000.0
Paranádreef 00227,Vechtzoom-zuid,1991,0,74,140000.0,138000.0,138000.0,146000.0,169000.0,194000.0,219000.0,252000,290000,298000.0
Paranádreef 00229,Vechtzoom-zuid,1991,0,69,131000.0,129000.0,137000.0,143000.0,167000.0,188000.0,210000.0,240000,268000,266000.0
Paranádreef 00231,Vechtzoom-zuid,1991,0,88,149000.0,147000.0,154000.0,154000.0,184000.0,221000.0,247000.0,281000,310000,328000.0
Paranádreef 00233,Vechtzoom-zuid,1991,0,74,140000.0,138000.0,138000.0,146000.0,169000.0,194000.0,219000.0,252000,290000,298000.0
Paranádreef 00235,Vechtzoom-zuid,1991,0,88,149000.0,147000.0,154000.0,154000.0,184000.0,221000.0,247000.0,281000,310000,328000.0
Paranádreef 00237,Vechtzoom-zuid,1991,0,74,140000.0,138000.0,138000.0,146000.0,169000.0,194000.0,219000.0,252000,290000,298000.0
Paranádreef 00239,Vechtzoom-zuid,1991,0,74,140000.0,138000.0,138000.0,146000.0,169000.0,194000.0,219000.0,252000,290000,298000.0
Paranádreef 00241,Vechtzoom-zuid,1991,0,74,140000.0,138000.0,138000.0,146000.0,169000.0,194000.0,219000.0,252000,290000,298000.0
Paranádreef 00243,Vechtzoom-zuid,1991,0,69,131000.0,129000.0,137000.0,143000.0,167000.0,188000.0,210000.0,240000,268000,266000.0
Paranádreef 00245,Vechtzoom-zuid,1991,0,88,149000.0,147000.0,154000.0,154000.0,184000.0,221000.0,247000.0,281000,310000,328000.0
Paranádreef 00247,Vechtzoom-zuid,1991,0,74,140000.0,138000.0,138000.0,146000.0,169000.0,194000.0,219000.0,252000,290000,298000.0
Paranádreef 00251,Vechtzoom-zuid,1991,0,59,123000.0,121000.0,120000.0,123000.0,143000.0,162000.0,181000.0,206000,247000,246000.0
Paranádreef 00253,Vechtzoom-zuid,1991,0,59,123000.0,121000.0,120000.0,123000.0,143000.0,162000.0,181000.0,206000,247000,246000.0
Paranádreef 00261,Vechtzoom-zuid,2014,0,28,75000.0,75000.0,,95000.0,105000.0,117000.0,130000.0,142000,167000,179000.0
Paranádreef 00263,Vechtzoom-zuid,2014,0,28,75000.0,75000.0,77000.0,95000.0,105000.0,117000.0,130000.0,142000,167000,179000.0
Paranádreef 00265,Vechtzoom-zuid,2014,0,47,108000.0,108000.0,111000.0,130000.0,151000.0,170000.0,190000.0,204000,236000,236000.0
Paranádreef 00267,Vechtzoom-zuid,2014,0,45,109000.0,109000.0,112000.0,131000.0,154000.0,174000.0,194000.0,208000,239000,238000.0
Paranádreef 00269,Vechtzoom-zuid,2014,0,44,99000.0,99000.0,102000.0,125000.0,135000.0,152000.0,170000.0,182000,223000,223000.0
Paranádreef 00271,Vechtzoom-zuid,2014,0,50,109000.0,109000.0,112000.0,131000.0,154000.0,174000.0,194000.0,208000,239000,238000.0
Paranádreef 00273,Vechtzoom-zuid,2014,0,28,75000.0,75000.0,77000.0,95000.0,105000.0,117000.0,130000.0,142000,167000,179000.0
Paranádreef 00275,Vechtzoom-zuid,2014,0,28,75000.0,75000.0,77000.0,95000.0,105000.0,117000.0,130000.0,142000,167000,179000.0
Paranádreef 00277,Vechtzoom-zuid,2014,0,57,125000.0,125000.0,129000.0,150000.0,156000.0,176000.0,197000.0,222000,270000,263000.0
Paranádreef 00279,Vechtzoom-zuid,2014,0,28,75000.0,75000.0,77000.0,95000.0,105000.0,117000.0,130000.0,142000,167000,179000.0
Paranádreef 00281,Vechtzoom-zuid,2014,0,40,99000.0,99000.0,102000.0,130000.0,135000.0,152000.0,170000.0,182000,223000,223000.0
Paranádreef 00283,Vechtzoom-zuid,2014,0,28,75000.0,75000.0,77000.0,95000.0,105000.0,117000.0,130000.0,142000,167000,179000.0
Paranádreef 00285,Vechtzoom-zuid,2014,0,28,75000.0,75000.0,77000.0,95000.0,105000.0,117000.0,130000.0,142000,167000,179000.0
Paranádreef 00287,Vechtzoom-zuid,2014,0,28,75000.0,75000.0,,95000.0,105000.0,117000.0,130000.0,142000,167000,179000.0
Paranádreef 00289,Vechtzoom-zuid,2014,0,47,108000.0,108000.0,111000.0,130000.0,151000.0,170000.0,190000.0,204000,236000,236000.0
Paranádreef 00291,Vechtzoom-zuid,2014,0,45,106000.0,106000.0,109000.0,129000.0,148000.0,166000.0,186000.0,200000,234000,233000.0
Paranádreef 00293,Vechtzoom-zuid,2014,0,44,99000.0,99000.0,102000.0,125000.0,135000.0,152000.0,170000.0,182000,223000,223000.0
Paranádreef 00295,Vechtzoom-zuid,2014,0,50,99000.0,99000.0,102000.0,125000.0,135000.0,152000.0,170000.0,182000,223000,223000.0
Paranádreef 00297,Vechtzoom-zuid,2014,0,28,75000.0,125000.0,77000.0,95000.0,105000.0,117000.0,130000.0,142000,167000,179000.0
Paranádreef 00299,Vechtzoom-zuid,2014,0,28,75000.0,75000.0,77000.0,95000.0,105000.0,117000.0,130000.0,142000,167000,179000.0
Paranádreef 00301,Vechtzoom-zuid,2014,0,57,125000.0,125000.0,129000.0,150000.0,156000.0,176000.0,197000.0,222000,270000,263000.0
Paranádreef 00303,Vechtzoom-zuid,2014,0,28,75000.0,75000.0,77000.0,95000.0,105000.0,117000.0,130000.0,142000,167000,179000.0
Paranádreef 00305,Vechtzoom-zuid,2014,0,28,75000.0,75000.0,,95000.0,105000.0,117000.0,130000.0,142000,167000,179000.0
Paranádreef 00307,Vechtzoom-zuid,2014,0,57,125000.0,125000.0,129000.0,150000.0,156000.0,176000.0,197000.0,222000,270000,263000.0
Paranádreef 00309,Vechtzoom-zuid,2014,0,50,109000.0,109000.0,112000.0,131000.0,154000.0,174000.0,194000.0,208000,239000,238000.0
Paranádreef 00311,Vechtzoom-zuid,2014,0,44,99000.0,99000.0,102000.0,125000.0,135000.0,152000.0,170000.0,182000,223000,223000.0
Paranádreef 00313,Vechtzoom-zuid,2014,0,45,106000.0,106000.0,109000.0,129000.0,148000.0,166000.0,186000.0,200000,234000,233000.0
Paranádreef 00315,Vechtzoom-zuid,2014,0,47,108000.0,108000.0,111000.0,130000.0,151000.0,170000.0,190000.0,204000,236000,236000.0
Paranádreef 00317,Vechtzoom-zuid,2014,0,40,99000.0,99000.0,102000.0,125000.0,135000.0,152000.0,170000.0,182000,223000,223000.0
Paranádreef 00319,Vechtzoom-zuid,2014,0,40,99000.0,99000.0,102000.0,125000.0,135000.0,152000.0,170000.0,182000,223000,223000.0
Paranádreef 00321,Vechtzoom-zuid,2014,0,28,75000.0,75000.0,77000.0,95000.0,105000.0,117000.0,130000.0,142000,167000,179000.0
Paranádreef 00323,Vechtzoom-zuid,2014,0,28,75000.0,75000.0,77000.0,95000.0,105000.0,117000.0,130000.0,142000,167000,179000.0
Paranádreef 00325,Vechtzoom-zuid,2014,0,28,75000.0,75000.0,77000.0,95000.0,105000.0,117000.0,130000.0,142000,167000,179000.0
Paranádreef 00327,Vechtzoom-zuid,2014,0,47,108000.0,108000.0,111000.0,130000.0,151000.0,170000.0,190000.0,204000,236000,236000.0
Paranádreef 00329,Vechtzoom-zuid,2014,0,45,106000.0,106000.0,109000.0,129000.0,148000.0,166000.0,186000.0,200000,234000,233000.0
Paranádreef 00331,Vechtzoom-zuid,2014,0,44,98000.0,98000.0,101000.0,124000.0,132000.0,149000.0,166000.0,178000,221000,220000.0
Paranádreef 00333,Vechtzoom-zuid,2014,0,50,109000.0,109000.0,112000.0,131000.0,154000.0,174000.0,194000.0,208000,239000,238000.0
Paranádreef 00335,Vechtzoom-zuid,2014,0,28,75000.0,75000.0,77000.0,95000.0,105000.0,117000.0,130000.0,142000,167000,179000.0
Paranádreef 00337,Vechtzoom-zuid,2014,0,57,125000.0,125000.0,129000.0,150000.0,156000.0,176000.0,197000.0,222000,270000,263000.0
Paranádreef 00339,Vechtzoom-zuid,2014,0,57,125000.0,125000.0,129000.0,150000.0,156000.0,176000.0,197000.0,222000,270000,263000.0
Paranádreef 00341,Vechtzoom-zuid,2014,0,57,125000.0,125000.0,129000.0,150000.0,156000.0,176000.0,197000.0,222000,270000,263000.0
Paranádreef 00343,Vechtzoom-zuid,2014,0,50,109000.0,108000.0,111000.0,131000.0,154000.0,174000.0,194000.0,208000,239000,238000.0
Paranádreef 00345,Vechtzoom-zuid,2014,0,44,98000.0,98000.0,101000.0,124000.0,132000.0,149000.0,166000.0,178000,221000,220000.0
Paranádreef 00347,Vechtzoom-zuid,2014,0,45,106000.0,106000.0,109000.0,129000.0,148000.0,166000.0,186000.0,200000,234000,233000.0
Paranádreef 00349,Vechtzoom-zuid,2014,0,47,108000.0,108000.0,,130000.0,151000.0,170000.0,190000.0,204000,236000,236000.0
Paranádreef 00351,Vechtzoom-zuid,2014,0,40,99000.0,99000.0,102000.0,125000.0,135000.0,152000.0,170000.0,182000,223000,223000.0
Paranádreef 00355,Vechtzoom-zuid,2014,0,42,91000.0,91000.0,94000.0,120000.0,126000.0,141000.0,158000.0,170000,215000,215000.0
Paranádreef 00357,Vechtzoom-zuid,2014,0,36,86000.0,86000.0,89000.0,115000.0,134000.0,150000.0,167000.0,183000,189000,206000.0
Marnixlaan 00124,Geuzenwijk,1919,0,66,136000.0,136000.0,141000.0,166000.0,230000.0,255000.0,278000.0,281000,366000,351000.0
Marnixlaan 00126,Geuzenwijk,1919,0,53,116000.0,116000.0,127000.0,135000.0,158000.0,182000.0,199000.0,237000,271000,261000.0
Marnixlaan 00128,Geuzenwijk,1919,0,83,120000.0,120000.0,115000.0,165000.0,190000.0,219000.0,233000.0,308000,329000,357000.0
Marnixlaan 00130,Geuzenwijk,1919,0,83,120000.0,120000.0,115000.0,165000.0,190000.0,219000.0,234000.0,308000,329000,357000.0
Marnixlaan 00132,Geuzenwijk,1919,0,53,116000.0,116000.0,127000.0,135000.0,158000.0,182000.0,199000.0,237000,271000,261000.0
Marnixlaan 00134,Geuzenwijk,1919,0,79,146000.0,146000.0,151000.0,176000.0,245000.0,271000.0,296000.0,324000,391000,377000.0
Marnixlaan 00136,Geuzenwijk,1919,0,79,146000.0,146000.0,151000.0,177000.0,246000.0,272000.0,297000.0,325000,392000,378000.0
Marnixlaan 00138,Geuzenwijk,1919,0,53,116000.0,116000.0,127000.0,135000.0,158000.0,182000.0,199000.0,237000,271000,261000.0
Marnixlaan 00140,Geuzenwijk,1919,0,83,120000.0,120000.0,115000.0,165000.0,190000.0,219000.0,233000.0,308000,329000,357000.0
Marnixlaan 00142,Geuzenwijk,1919,0,83,120000.0,120000.0,115000.0,165000.0,190000.0,219000.0,233000.0,308000,329000,357000.0
Marnixlaan 00144,Geuzenwijk,1919,0,53,116000.0,116000.0,127000.0,135000.0,158000.0,182000.0,199000.0,237000,271000,261000.0
Marnixlaan 00146,Geuzenwijk,1919,0,53,116000.0,116000.0,127000.0,135000.0,158000.0,182000.0,199000.0,237000,271000,261000.0
Marnixlaan 00148,Geuzenwijk,1919,0,83,120000.0,120000.0,115000.0,165000.0,190000.0,219000.0,233000.0,308000,329000,357000.0
Marnixlaan 00150,Geuzenwijk,1919,0,83,120000.0,120000.0,115000.0,165000.0,190000.0,219000.0,233000.0,308000,329000,357000.0
Marnixlaan 00152,Geuzenwijk,1919,0,53,116000.0,116000.0,127000.0,135000.0,158000.0,182000.0,199000.0,237000,271000,261000.0
Marnixlaan 00154,Geuzenwijk,1919,0,79,139000.0,139000.0,144000.0,169000.0,236000.0,262000.0,286000.0,319000,384000,369000.0
Marnixlaan 00156,Geuzenwijk,1919,0,79,147000.0,147000.0,152000.0,180000.0,249000.0,275000.0,300000.0,328000,396000,381000.0
Marnixlaan 00158,Geuzenwijk,1919,0,53,116000.0,116000.0,127000.0,135000.0,158000.0,182000.0,199000.0,237000,271000,261000.0
Marnixlaan 00160,Geuzenwijk,1919,0,83,120000.0,120000.0,115000.0,165000.0,190000.0,219000.0,233000.0,308000,329000,357000.0
Marnixlaan 00162,Geuzenwijk,1924,0,83,120000.0,120000.0,115000.0,165000.0,191000.0,220000.0,233000.0,308000,329000,357000.0
Marnixlaan 00164,Geuzenwijk,1924,0,53,116000.0,116000.0,127000.0,135000.0,158000.0,182000.0,199000.0,237000,271000,261000.0
Marnixlaan 00166,Geuzenwijk,1924,97,79,129000.0,129000.0,133000.0,160000.0,225000.0,250000.0,274000.0,312000,373000,358000.0
Marnixlaan 00168,Geuzenwijk,1924,106,79,143000.0,143000.0,148000.0,180000.0,254000.0,283000.0,310000.0,319000,383000,368000.0
Marnixlaan 00178,Geuzenwijk,1924,0,79,142000.0,142000.0,147000.0,181000.0,255000.0,284000.0,311000.0,320000,384000,369000.0
Marnixlaan 00180,Geuzenwijk,1924,0,79,139000.0,139000.0,144000.0,180000.0,254000.0,283000.0,310000.0,319000,383000,368000.0
Marnixlaan 00182,Geuzenwijk,1924,0,53,116000.0,116000.0,127000.0,135000.0,158000.0,182000.0,199000.0,237000,271000,261000.0
Marnixlaan 00184,Geuzenwijk,1924,0,83,124000.0,124000.0,118000.0,169000.0,195000.0,225000.0,235000.0,316000,329000,357000.0
Marnixlaan 00186,Geuzenwijk,1924,0,80,145000.0,145000.0,150000.0,190000.0,267000.0,297000.0,324000.0,354000,366000,383000.0
Marnixlaan 00188,Geuzenwijk,1924,0,60,145000.0,145000.0,150000.0,190000.0,269000.0,299000.0,327000.0,357000,368000,385000.0
Marnixlaan 00190,Geuzenwijk,1919,120,79,150000.0,150000.0,155000.0,188000.0,261000.0,289000.0,315000.0,331000,400000,385000.0
Marnixlaan 00192,Geuzenwijk,1924,0,79,151000.0,151000.0,156000.0,188000.0,263000.0,291000.0,319000.0,327000,394000,380000.0
Marnixlaan 00194,Geuzenwijk,1924,0,53,116000.0,116000.0,127000.0,135000.0,159000.0,183000.0,200000.0,238000,272000,261000.0
Marnixlaan 00196,Geuzenwijk,1924,0,83,140000.0,140000.0,138000.0,180000.0,207000.0,238000.0,269000.0,308000,345000,357000.0
Marnixlaan 00198,Geuzenwijk,1924,0,83,140000.0,140000.0,138000.0,180000.0,207000.0,238000.0,269000.0,308000,345000,357000.0
Marnixlaan 00200,Geuzenwijk,1924,0,53,116000.0,116000.0,127000.0,135000.0,159000.0,183000.0,200000.0,238000,272000,261000.0
Marnixlaan 00202,Geuzenwijk,1924,0,53,116000.0,116000.0,127000.0,135000.0,159000.0,183000.0,200000.0,238000,272000,262000.0
Marnixlaan 00204,Geuzenwijk,1924,0,83,140000.0,140000.0,138000.0,180000.0,207000.0,238000.0,269000.0,308000,345000,357000.0
Marnixlaan 00206,Geuzenwijk,1924,0,83,140000.0,140000.0,138000.0,180000.0,207000.0,238000.0,269000.0,308000,345000,357000.0
Marnixlaan 00208,Geuzenwijk,1924,0,53,116000.0,116000.0,127000.0,135000.0,159000.0,183000.0,200000.0,238000,272000,261000.0
Marnixlaan 00210,Geuzenwijk,1924,115,79,146000.0,146000.0,151000.0,188000.0,263000.0,291000.0,319000.0,327000,394000,380000.0
Marnixlaan 00212,Geuzenwijk,1924,115,79,149000.0,149000.0,154000.0,185000.0,260000.0,289000.0,316000.0,325000,391000,376000.0
Marnixlaan 00214,Geuzenwijk,1924,0,53,116000.0,116000.0,127000.0,135000.0,159000.0,183000.0,200000.0,238000,272000,262000.0
Marnixlaan 00216,Geuzenwijk,1924,0,83,140000.0,140000.0,138000.0,180000.0,207000.0,238000.0,269000.0,308000,345000,357000.0
Marnixlaan 00218,Geuzenwijk,1924,0,53,140000.0,140000.0,138000.0,180000.0,207000.0,238000.0,269000.0,308000,276000,258000.0
Marnixlaan 00220,Geuzenwijk,1924,0,83,116000.0,116000.0,127000.0,135000.0,160000.0,184000.0,201000.0,368000,341000,349000.0
Marnixlaan 00222,Geuzenwijk,1924,87,79,136000.0,136000.0,141000.0,166000.0,245000.0,273000.0,301000.0,309000,364000,349000.0
Marnixlaan 00224,Geuzenwijk,1924,77,79,120000.0,119000.0,123000.0,159000.0,230000.0,259000.0,286000.0,295000,344000,329000.0
