address,buurt,bouwjaar,grondoppervlakte,oppervlakte,woz_2014,woz_2015,woz_2016,woz_2017,woz_2018,woz_2019,woz_2020,woz_2021,woz_2022,woz_2023
Normandië 00128,Lunetten-Zuid,1983,0,97,149000.0,149000,157000.0,169000.0,193000,215000.0,241000.0,272000,322000,327000
Oeral 00128,Lunetten-Zuid,1978,0,103,143000.0,142000,156000.0,179000.0,245000,260000.0,283000.0,285000,318000,335000
Olympus 00128,Lunetten-Zuid,1984,145,105,221000.0,221000,255000.0,286000.0,302000,344000.0,391000.0,442000,450000,397000
Seychellen 00128,Lunetten-Zuid,1985,113,79,158000.0,158000,195000.0,245000.0,260000,291000.0,296000.0,306000,381000,362000
Simplonbaan 00128,Lunetten-Zuid,1979,153,135,235000.0,235000,280000.0,322000.0,359000,355000.0,382000.0,401000,503000,506000
Elzas 00129,Lunetten-Zuid,1982,0,176,226000.0,225000,235000.0,258000.0,294000,313000.0,350000.0,395000,468000,474000
Graafschap 00129,Lunetten-Zuid,1982,0,30,64000.0,63000,67000.0,90000.0,101000,129000.0,140000.0,157000,178000,180000
Normandië 00129,Lunetten-Zuid,1983,0,110,145000.0,156000,169000.0,200000.0,239000,259000.0,301000.0,313000,380000,387000
Walcheren 00129,Lunetten-Zuid,1983,0,36,74000.0,73000,72000.0,106000.0,111000,125000.0,140000.0,164000,193000,199000
Goeree 00130,Lunetten-Zuid,1984,125,112,206000.0,206000,211000.0,266000.0,294000,324000.0,370000.0,410000,417000,376000
Henegouwen 00130,Lunetten-Zuid,1983,0,110,150000.0,149000,158000.0,201000.0,223000,253000.0,287000.0,311000,378000,386000
Jungfrau 00130,Lunetten-Zuid,1984,120,95,155000.0,155000,226000.0,241000.0,270000,294000.0,324000.0,355000,406000,387000
Normandië 00130,Lunetten-Zuid,1983,0,28,68000.0,67000,64000.0,83000.0,95000,120000.0,128000.0,141000,166000,172000
Oeral 00130,Lunetten-Zuid,1978,0,105,143000.0,142000,156000.0,179000.0,245000,260000.0,283000.0,290000,321000,339000
Olympus 00130,Lunetten-Zuid,1984,146,85,190000.0,190000,255000.0,261000.0,291000,319000.0,358000.0,356000,373000,385000
Seychellen 00130,Lunetten-Zuid,1985,127,79,161000.0,161000,199000.0,248000.0,263000,296000.0,299000.0,310000,383000,370000
Simplonbaan 00130,Lunetten-Zuid,1979,146,135,231000.0,231000,276000.0,318000.0,356000,395000.0,414000.0,432000,498000,515000
Vesuvius 00130,Lunetten-Zuid,1984,0,93,109000.0,108000,,130000.0,147000,189000.0,207000.0,233000,306000,296000
Filipijnen 00131,Lunetten-Zuid,1985,108,94,172000.0,173000,190000.0,239000.0,262000,280000.0,283000.0,307000,382000,391000
Graafschap 00131,Lunetten-Zuid,1982,0,30,64000.0,63000,67000.0,90000.0,101000,129000.0,140000.0,157000,178000,180000
Normandië 00131,Lunetten-Zuid,1983,0,100,145000.0,156000,169000.0,187000.0,223000,241000.0,279000.0,291000,336000,337000
Walcheren 00131,Lunetten-Zuid,1983,0,32,76000.0,75000,82000.0,102000.0,118000,119000.0,133000.0,147000,197000,197000
Goeree 00132,Lunetten-Zuid,1984,125,113,208000.0,208000,252000.0,275000.0,327000,311000.0,346000.0,391000,422000,381000
Henegouwen 00132,Lunetten-Zuid,1983,0,110,175000.0,173000,169000.0,224000.0,246000,286000.0,310000.0,331000,378000,386000
Himalaya 00132,Lunetten-Zuid,1984,0,43,98000.0,97000,100000.0,125000.0,142000,154000.0,166000.0,181000,212000,221000
Jungfrau 00132,Lunetten-Zuid,1984,0,57,103000.0,102000,119000.0,165000.0,175000,210000.0,244000.0,240000,321000,291000
Normandië 00132,Lunetten-Zuid,1983,0,28,68000.0,67000,64000.0,83000.0,95000,120000.0,128000.0,141000,166000,172000
Oeral 00132,Lunetten-Zuid,1978,0,105,143000.0,142000,156000.0,179000.0,245000,260000.0,283000.0,290000,321000,339000
Olympus 00132,Lunetten-Zuid,1984,143,103,189000.0,189000,246000.0,267000.0,283000,325000.0,362000.0,375000,417000,381000
Seychellen 00132,Lunetten-Zuid,1985,150,79,176000.0,176000,211000.0,260000.0,275000,308000.0,326000.0,336000,421000,444000
Simplonbaan 00132,Lunetten-Zuid,1979,147,135,235000.0,235000,280000.0,322000.0,360000,400000.0,418000.0,436000,528000,520000
Betuwe 00133,Lunetten-Zuid,1982,159,101,229000.0,229000,267000.0,289000.0,308000,352000.0,382000.0,388000,469000,450000
Filipijnen 00133,Lunetten-Zuid,1985,93,97,162000.0,163000,180000.0,230000.0,252000,270000.0,303000.0,325000,372000,378000
Graafschap 00133,Lunetten-Zuid,1982,0,30,64000.0,63000,67000.0,90000.0,101000,129000.0,140000.0,157000,178000,180000
Normandië 00133,Lunetten-Zuid,1983,0,100,145000.0,156000,169000.0,187000.0,223000,241000.0,279000.0,291000,336000,337000
Tirol 00133,Lunetten-Zuid,1984,185,132,269000.0,270000,322000.0,335000.0,386000,433000.0,475000.0,494000,581000,580000
Walcheren 00133,Lunetten-Zuid,1983,0,69,112000.0,111000,122000.0,136000.0,153000,197000.0,217000.0,259000,323000,325000
Betuwe 00134,Lunetten-Zuid,1982,0,82,147000.0,146000,151000.0,155000.0,173000,217000.0,237000.0,270000,312000,297000
Goeree 00134,Lunetten-Zuid,1984,135,112,210000.0,210000,214000.0,268000.0,296000,326000.0,372000.0,416000,423000,387000
Henegouwen 00134,Lunetten-Zuid,1983,0,101,150000.0,156000,169000.0,187000.0,223000,241000.0,279000.0,291000,336000,341000
Normandië 00134,Lunetten-Zuid,1983,0,28,68000.0,67000,64000.0,83000.0,95000,120000.0,128000.0,141000,166000,172000
Oeral 00134,Lunetten-Zuid,1978,0,105,143000.0,142000,156000.0,179000.0,245000,260000.0,283000.0,290000,321000,339000
Olympus 00134,Lunetten-Zuid,1984,192,103,243000.0,243000,251000.0,284000.0,301000,333000.0,368000.0,388000,436000,434000
Simplonbaan 00134,Lunetten-Zuid,1979,146,135,231000.0,231000,276000.0,318000.0,355000,395000.0,413000.0,431000,522000,515000
Betuwe 00135,Lunetten-Zuid,1982,139,101,254000.0,255000,290000.0,297000.0,316000,360000.0,390000.0,396000,462000,432000
Filipijnen 00135,Lunetten-Zuid,1985,92,94,179000.0,181000,197000.0,247000.0,269000,287000.0,320000.0,342000,403000,390000
Graafschap 00135,Lunetten-Zuid,1982,0,30,64000.0,63000,67000.0,90000.0,101000,129000.0,140000.0,157000,178000,180000
Normandië 00135,Lunetten-Zuid,1983,0,110,145000.0,156000,169000.0,200000.0,239000,276000.0,316000.0,330000,380000,387000
Tirol 00135,Lunetten-Zuid,1984,131,132,237000.0,237000,288000.0,301000.0,350000,375000.0,408000.0,432000,513000,507000
Walcheren 00135,Lunetten-Zuid,1983,125,88,166000.0,166000,172000.0,216000.0,264000,300000.0,322000.0,361000,442000,407000
Betuwe 00136,Lunetten-Zuid,1982,0,82,147000.0,146000,151000.0,155000.0,173000,217000.0,237000.0,270000,312000,297000
Filipijnen 00136,Lunetten-Zuid,1985,0,64,119000.0,118000,122000.0,135000.0,154000,174000.0,194000.0,219000,286000,289000
Goeree 00136,Lunetten-Zuid,1984,134,112,207000.0,207000,215000.0,269000.0,298000,328000.0,374000.0,419000,426000,389000
Henegouwen 00136,Lunetten-Zuid,1983,0,85,138000.0,137000,152000.0,171000.0,195000,232000.0,250000.0,298000,350000,319000
Jungfrau 00136,Lunetten-Zuid,1984,0,52,103000.0,102000,110000.0,157000.0,164000,194000.0,209000.0,224000,253000,230000
Normandië 00136,Lunetten-Zuid,1983,0,28,68000.0,67000,64000.0,83000.0,95000,120000.0,128000.0,141000,166000,172000
Oeral 00136,Lunetten-Zuid,1978,0,109,143000.0,142000,177000.0,244000.0,258000,,267000.0,305000,363000,375000
Seychellen 00136,Lunetten-Zuid,1985,190,94,236000.0,237000,256000.0,311000.0,337000,357000.0,394000.0,418000,485000,542000
Simplonbaan 00136,Lunetten-Zuid,1979,150,130,234000.0,234000,279000.0,321000.0,358000,398000.0,421000.0,447000,508000,514000
Betuwe 00137,Lunetten-Zuid,1982,139,101,221000.0,221000,260000.0,281000.0,301000,345000.0,374000.0,381000,462000,432000
Filipijnen 00137,Lunetten-Zuid,1985,90,100,181000.0,183000,199000.0,249000.0,272000,290000.0,323000.0,362000,406000,392000
Graafschap 00137,Lunetten-Zuid,1982,0,30,64000.0,63000,67000.0,90000.0,101000,129000.0,140000.0,157000,178000,180000
Normandië 00137,Lunetten-Zuid,1983,0,100,145000.0,156000,169000.0,187000.0,223000,241000.0,279000.0,291000,336000,337000
Simplonbaan 00137,Lunetten-Zuid,1978,128,101,224000.0,224000,275000.0,297000.0,331000,360000.0,399000.0,343000,411000,432000
Sudeten 00137,Lunetten-Zuid,1979,131,140,213000.0,213000,250000.0,312000.0,326000,361000.0,404000.0,463000,511000,510000
Tirol 00137,Lunetten-Zuid,1984,131,98,193000.0,193000,199000.0,248000.0,272000,312000.0,336000.0,378000,476000,439000
Walcheren 00137,Lunetten-Zuid,1983,127,86,173000.0,173000,184000.0,222000.0,250000,281000.0,299000.0,318000,418000,391000
Betuwe 00138,Lunetten-Zuid,1982,0,82,147000.0,146000,151000.0,155000.0,173000,217000.0,237000.0,270000,312000,297000
Filipijnen 00138,Lunetten-Zuid,1985,0,64,119000.0,118000,122000.0,135000.0,154000,174000.0,194000.0,219000,286000,289000
Goeree 00138,Lunetten-Zuid,1983,135,82,163000.0,163000,201000.0,216000.0,239000,257000.0,278000.0,326000,358000,363000
Henegouwen 00138,Lunetten-Zuid,1983,0,100,163000.0,162000,177000.0,214000.0,228000,286000.0,307000.0,363000,361000,352000
Himalaya 00138,Lunetten-Zuid,1984,0,42,105000.0,104000,109000.0,138000.0,154000,172000.0,191000.0,218000,249000,253000
Normandië 00138,Lunetten-Zuid,1983,0,28,68000.0,67000,64000.0,83000.0,95000,120000.0,128000.0,141000,166000,172000
Oeral 00138,Lunetten-Zuid,1978,0,103,143000.0,142000,156000.0,179000.0,245000,260000.0,283000.0,285000,318000,335000
Seychellen 00138,Lunetten-Zuid,1985,100,94,179000.0,180000,197000.0,247000.0,270000,288000.0,300000.0,329000,391000,397000
Simplonbaan 00138,Lunetten-Zuid,1979,145,151,252000.0,253000,261000.0,308000.0,326000,361000.0,398000.0,473000,555000,541000
Betuwe 00139,Lunetten-Zuid,1982,139,101,237000.0,254000,291000.0,298000.0,320000,364000.0,393000.0,400000,466000,436000
Filipijnen 00139,Lunetten-Zuid,1985,88,97,159000.0,160000,177000.0,226000.0,249000,267000.0,300000.0,322000,400000,384000
Graafschap 00139,Lunetten-Zuid,1982,0,30,64000.0,63000,67000.0,90000.0,101000,129000.0,140000.0,157000,178000,180000
Normandië 00139,Lunetten-Zuid,1983,0,100,145000.0,156000,169000.0,187000.0,223000,241000.0,279000.0,291000,336000,337000
Seychellen 00139,Lunetten-Zuid,1985,0,64,,118000,122000.0,135000.0,154000,174000.0,194000.0,219000,286000,289000
Sudeten 00139,Lunetten-Zuid,1979,158,140,270000.0,271000,303000.0,351000.0,364000,396000.0,440000.0,499000,540000,539000
Tirol 00139,Lunetten-Zuid,1984,191,88,225000.0,225000,232000.0,270000.0,292000,332000.0,356000.0,398000,496000,498000
Walcheren 00139,Lunetten-Zuid,1983,123,86,171000.0,171000,183000.0,220000.0,248000,279000.0,297000.0,316000,415000,386000
Betuwe 00140,Lunetten-Zuid,1982,0,82,147000.0,146000,151000.0,155000.0,173000,217000.0,237000.0,270000,312000,297000
Filipijnen 00140,Lunetten-Zuid,1985,0,53,102000.0,101000,105000.0,133000.0,148000,166000.0,185000.0,210000,244000,248000
Goeree 00140,Lunetten-Zuid,1983,135,82,162000.0,162000,202000.0,218000.0,242000,259000.0,280000.0,329000,362000,367000
Jungfrau 00140,Lunetten-Zuid,1984,0,34,82000.0,81000,82000.0,117000.0,123000,138000.0,153000.0,160000,206000,202000
Normandië 00140,Lunetten-Zuid,1983,0,28,68000.0,67000,64000.0,83000.0,95000,120000.0,128000.0,141000,166000,172000
Oeral 00140,Lunetten-Zuid,1978,0,103,143000.0,142000,156000.0,179000.0,245000,260000.0,283000.0,285000,318000,335000
Seychellen 00140,Lunetten-Zuid,1985,103,94,180000.0,182000,199000.0,248000.0,272000,290000.0,337000.0,355000,417000,410000
Betuwe 00141,Lunetten-Zuid,1982,139,101,219000.0,219000,257000.0,279000.0,298000,342000.0,371000.0,378000,459000,429000
Filipijnen 00141,Lunetten-Zuid,1985,86,94,157000.0,159000,196000.0,239000.0,262000,294000.0,327000.0,349000,394000,377000
Graafschap 00141,Lunetten-Zuid,1982,134,104,218000.0,218000,275000.0,292000.0,298000,341000.0,367000.0,380000,456000,423000
Normandië 00141,Lunetten-Zuid,1983,0,100,145000.0,156000,169000.0,187000.0,223000,241000.0,279000.0,291000,336000,337000
Seychellen 00141,Lunetten-Zuid,1985,0,64,,118000,122000.0,135000.0,154000,174000.0,194000.0,219000,286000,289000
Sudeten 00141,Lunetten-Zuid,1979,145,133,250000.0,251000,287000.0,304000.0,334000,366000.0,397000.0,449000,517000,508000
Walcheren 00141,Lunetten-Zuid,1983,175,88,196000.0,196000,210000.0,247000.0,277000,308000.0,326000.0,350000,466000,461000
Betuwe 00142,Lunetten-Zuid,1982,0,82,147000.0,146000,151000.0,155000.0,173000,217000.0,237000.0,270000,312000,297000
Filipijnen 00142,Lunetten-Zuid,1985,0,64,119000.0,118000,122000.0,135000.0,154000,174000.0,194000.0,219000,286000,289000
Himalaya 00142,Lunetten-Zuid,1984,0,43,98000.0,97000,100000.0,125000.0,142000,154000.0,166000.0,181000,212000,221000
Jungfrau 00142,Lunetten-Zuid,1984,0,52,103000.0,102000,107000.0,146000.0,165000,,214000.0,230000,267000,257000
Normandië 00142,Lunetten-Zuid,1983,0,97,149000.0,149000,157000.0,169000.0,193000,215000.0,241000.0,272000,322000,327000
Oeral 00142,Lunetten-Zuid,1978,0,103,157000.0,156000,162000.0,184000.0,210000,227000.0,257000.0,289000,357000,356000
Seychellen 00142,Lunetten-Zuid,1985,132,94,199000.0,201000,217000.0,267000.0,290000,308000.0,288000.0,308000,439000,445000
Betuwe 00143,Lunetten-Zuid,1982,139,101,219000.0,219000,257000.0,279000.0,298000,342000.0,371000.0,378000,459000,429000
Filipijnen 00143,Lunetten-Zuid,1985,85,94,157000.0,158000,175000.0,224000.0,247000,265000.0,298000.0,320000,367000,363000
Graafschap 00143,Lunetten-Zuid,1982,127,101,217000.0,217000,274000.0,291000.0,302000,345000.0,371000.0,385000,461000,425000
Normandië 00143,Lunetten-Zuid,1983,0,26,68000.0,67000,64000.0,83000.0,95000,120000.0,128000.0,141000,160000,161000
Seychellen 00143,Lunetten-Zuid,1985,0,53,,101000,105000.0,133000.0,148000,166000.0,185000.0,210000,244000,248000
Sudeten 00143,Lunetten-Zuid,1979,146,133,233000.0,233000,269000.0,305000.0,334000,367000.0,397000.0,450000,519000,509000
Betuwe 00144,Lunetten-Zuid,1982,0,82,147000.0,146000,151000.0,155000.0,173000,217000.0,237000.0,270000,312000,297000
Filipijnen 00144,Lunetten-Zuid,1985,0,64,119000.0,118000,122000.0,135000.0,154000,174000.0,194000.0,219000,286000,289000
Himalaya 00144,Lunetten-Zuid,1984,0,42,105000.0,104000,109000.0,138000.0,154000,172000.0,191000.0,218000,249000,253000
Normandië 00144,Lunetten-Zuid,1983,0,97,149000.0,149000,157000.0,169000.0,193000,215000.0,241000.0,272000,322000,327000
Oeral 00144,Lunetten-Zuid,1978,0,92,143000.0,142000,155000.0,173000.0,190000,201000.0,224000.0,265000,344000,343000
Seychellen 00144,Lunetten-Zuid,1985,132,97,196000.0,197000,216000.0,265000.0,289000,307000.0,340000.0,362000,437000,443000
Filipijnen 00145,Lunetten-Zuid,1985,126,94,165000.0,226000,231000.0,281000.0,304000,308000.0,341000.0,363000,422000,426000
Graafschap 00145,Lunetten-Zuid,1982,127,101,217000.0,217000,274000.0,291000.0,297000,340000.0,366000.0,380000,456000,420000
Normandië 00145,Lunetten-Zuid,1983,0,26,68000.0,67000,64000.0,83000.0,95000,120000.0,128000.0,141000,160000,161000
Seychellen 00145,Lunetten-Zuid,1985,0,64,,118000,122000.0,135000.0,154000,174000.0,194000.0,219000,286000,289000
Simplonbaan 00145,Lunetten-Zuid,1979,0,86,132000.0,131000,135000.0,162000.0,181000,240000.0,283000.0,291000,329000,319000
Walcheren 00145,Lunetten-Zuid,1983,158,96,216000.0,216000,239000.0,289000.0,315000,329000.0,327000.0,367000,472000,475000
Betuwe 00146,Lunetten-Zuid,1982,0,82,147000.0,146000,151000.0,155000.0,173000,217000.0,237000.0,270000,312000,297000
Filipijnen 00146,Lunetten-Zuid,1985,0,53,102000.0,101000,105000.0,133000.0,148000,166000.0,185000.0,210000,244000,248000
Jungfrau 00146,Lunetten-Zuid,1984,0,52,103000.0,102000,110000.0,157000.0,164000,194000.0,209000.0,224000,290000,270000
Normandië 00146,Lunetten-Zuid,1983,0,98,149000.0,149000,157000.0,169000.0,193000,215000.0,241000.0,272000,322000,329000
Oeral 00146,Lunetten-Zuid,1978,0,90,157000.0,156000,162000.0,184000.0,210000,227000.0,257000.0,289000,334000,332000
Seychellen 00146,Lunetten-Zuid,1985,153,94,218000.0,219000,239000.0,295000.0,321000,341000.0,393000.0,418000,468000,496000
Graafschap 00147,Lunetten-Zuid,1982,127,104,213000.0,198000,256000.0,273000.0,278000,321000.0,347000.0,361000,422000,403000
Normandië 00147,Lunetten-Zuid,1983,0,25,68000.0,67000,64000.0,83000.0,95000,120000.0,128000.0,141000,157000,155000
Seychellen 00147,Lunetten-Zuid,1985,0,64,,118000,122000.0,135000.0,154000,174000.0,194000.0,219000,286000,289000
Simplonbaan 00147,Lunetten-Zuid,1979,0,86,132000.0,131000,119000.0,133000.0,206000,242000.0,259000.0,280000,329000,319000
Walcheren 00147,Lunetten-Zuid,1984,115,79,153000.0,153000,185000.0,199000.0,226000,248000.0,270000.0,290000,360000,375000
Betuwe 00148,Lunetten-Zuid,1982,0,82,147000.0,146000,151000.0,155000.0,173000,217000.0,237000.0,270000,312000,297000
Filipijnen 00148,Lunetten-Zuid,1985,0,64,119000.0,118000,122000.0,135000.0,154000,174000.0,194000.0,219000,286000,289000
Himalaya 00148,Lunetten-Zuid,1984,0,42,105000.0,104000,109000.0,138000.0,154000,172000.0,191000.0,218000,249000,253000
Normandië 00148,Lunetten-Zuid,1983,0,97,149000.0,149000,157000.0,172000.0,197000,218000.0,244000.0,275000,325000,331000
Oeral 00148,Lunetten-Zuid,1978,0,99,157000.0,156000,162000.0,184000.0,210000,227000.0,257000.0,289000,350000,349000
Olympus 00148,Lunetten-Zuid,1984,247,93,185000.0,185000,231000.0,277000.0,308000,342000.0,371000.0,393000,470000,523000
Filipijnen 00149,Lunetten-Zuid,1985,192,94,204000.0,204000,231000.0,248000.0,301000,345000.0,356000.0,385000,450000,495000
Graafschap 00149,Lunetten-Zuid,1982,127,101,178000.0,178000,240000.0,267000.0,278000,309000.0,339000.0,364000,422000,403000
Normandië 00149,Lunetten-Zuid,1983,0,25,68000.0,67000,64000.0,83000.0,95000,120000.0,128000.0,141000,157000,155000
Seychellen 00149,Lunetten-Zuid,1985,0,53,,101000,105000.0,133000.0,148000,166000.0,185000.0,210000,244000,248000
Simplonbaan 00149,Lunetten-Zuid,1979,9,86,132000.0,131000,119000.0,133000.0,202000,237000.0,245000.0,282000,331000,321000
Sudeten 00149,Lunetten-Zuid,1979,0,86,132000.0,131000,119000.0,133000.0,206000,242000.0,259000.0,280000,329000,319000
Walcheren 00149,Lunetten-Zuid,1984,117,79,154000.0,154000,189000.0,203000.0,231000,253000.0,275000.0,295000,365000,381000
Filipijnen 00150,Lunetten-Zuid,1985,0,64,119000.0,118000,122000.0,135000.0,154000,174000.0,194000.0,219000,286000,289000
Jungfrau 00150,Lunetten-Zuid,1984,0,34,82000.0,81000,82000.0,117000.0,119000,134000.0,150000.0,156000,191000,193000
Normandië 00150,Lunetten-Zuid,1983,0,28,68000.0,67000,64000.0,83000.0,95000,120000.0,128000.0,141000,166000,172000
Oeral 00150,Lunetten-Zuid,1978,0,99,157000.0,156000,153000.0,174000.0,191000,205000.0,244000.0,325000,357000,356000
Olympus 00150,Lunetten-Zuid,1984,142,96,178000.0,188000,194000.0,255000.0,283000,311000.0,338000.0,358000,439000,454000
Simplonbaan 00150,Lunetten-Zuid,1979,126,157,252000.0,253000,261000.0,322000.0,343000,383000.0,426000.0,479000,572000,510000
Filipijnen 00151,Lunetten-Zuid,1985,143,99,190000.0,190000,217000.0,235000.0,287000,330000.0,342000.0,373000,439000,450000
Graafschap 00151,Lunetten-Zuid,1982,133,101,217000.0,217000,275000.0,292000.0,297000,340000.0,366000.0,380000,455000,422000
Normandië 00151,Lunetten-Zuid,1983,0,26,68000.0,67000,64000.0,83000.0,95000,120000.0,128000.0,141000,160000,161000
Seychellen 00151,Lunetten-Zuid,1985,0,64,,118000,122000.0,135000.0,154000,174000.0,194000.0,219000,286000,289000
Simplonbaan 00151,Lunetten-Zuid,1979,0,86,132000.0,131000,119000.0,133000.0,202000,237000.0,255000.0,276000,324000,315000
Sudeten 00151,Lunetten-Zuid,1979,0,86,132000.0,131000,119000.0,133000.0,206000,242000.0,259000.0,280000,329000,319000
Tirol 00151,Lunetten-Zuid,1984,213,132,301000.0,302000,347000.0,361000.0,410000,436000.0,477000.0,495000,552000,600000
Walcheren 00151,Lunetten-Zuid,1984,203,79,193000.0,193000,199000.0,270000.0,286000,290000.0,299000.0,340000,400000,469000
Himalaya 00152,Lunetten-Zuid,1984,0,43,98000.0,97000,100000.0,125000.0,142000,154000.0,166000.0,181000,212000,221000
Jungfrau 00152,Lunetten-Zuid,1984,0,52,103000.0,102000,109000.0,155000.0,177000,196000.0,226000.0,241000,293000,273000
Normandië 00152,Lunetten-Zuid,1983,0,28,68000.0,67000,64000.0,83000.0,95000,120000.0,128000.0,141000,166000,172000
Oeral 00152,Lunetten-Zuid,1978,0,63,126000.0,125000,125000.0,142000.0,160000,188000.0,209000.0,246000,262000,272000
Olympus 00152,Lunetten-Zuid,1984,139,96,177000.0,186000,192000.0,253000.0,281000,309000.0,336000.0,356000,437000,450000
Filipijnen 00153,Lunetten-Zuid,1985,142,94,185000.0,185000,212000.0,231000.0,282000,326000.0,330000.0,354000,431000,441000
Normandië 00153,Lunetten-Zuid,1983,0,26,68000.0,67000,64000.0,83000.0,95000,120000.0,128000.0,141000,160000,161000
Olympus 00153,Lunetten-Zuid,1984,0,46,109000.0,108000,117000.0,130000.0,147000,189000.0,207000.0,233000,306000,296000
Seychellen 00153,Lunetten-Zuid,1985,0,64,,118000,122000.0,135000.0,154000,174000.0,194000.0,219000,286000,289000
Simplonbaan 00153,Lunetten-Zuid,1979,0,86,132000.0,131000,135000.0,174000.0,205000,232000.0,263000.0,316000,357000,336000
Sudeten 00153,Lunetten-Zuid,1979,0,87,132000.0,131000,119000.0,133000.0,206000,242000.0,259000.0,284000,331000,323000
Tirol 00153,Lunetten-Zuid,1984,142,132,244000.0,244000,291000.0,304000.0,352000,377000.0,416000.0,434000,515000,514000
Filipijnen 00154,Lunetten-Zuid,1985,0,79,154000.0,154000,195000.0,230000.0,242000,255000.0,278000.0,289000,350000,345000
Himalaya 00154,Lunetten-Zuid,1984,0,42,105000.0,104000,109000.0,138000.0,154000,172000.0,191000.0,218000,249000,253000
Normandië 00154,Lunetten-Zuid,1983,0,28,68000.0,67000,64000.0,83000.0,95000,120000.0,128000.0,141000,166000,172000
Oeral 00154,Lunetten-Zuid,1978,0,90,126000.0,125000,125000.0,142000.0,160000,188000.0,209000.0,348000,334000,332000
Olympus 00154,Lunetten-Zuid,1984,137,101,205000.0,205000,236000.0,267000.0,300000,329000.0,364000.0,379000,461000,470000
Simplonbaan 00154,Lunetten-Zuid,1979,204,96,224000.0,224000,267000.0,303000.0,343000,367000.0,400000.0,359000,436000,466000
Filipijnen 00155,Lunetten-Zuid,1985,137,94,219000.0,219000,237000.0,246000.0,279000,322000.0,334000.0,363000,428000,436000
Normandië 00155,Lunetten-Zuid,1983,0,26,68000.0,67000,64000.0,83000.0,95000,120000.0,128000.0,141000,160000,161000
Simplonbaan 00155,Lunetten-Zuid,1978,0,86,132000.0,131000,119000.0,133000.0,206000,242000.0,259000.0,280000,329000,319000
Sudeten 00155,Lunetten-Zuid,1979,0,87,132000.0,131000,119000.0,133000.0,206000,242000.0,259000.0,284000,331000,323000
Tirol 00155,Lunetten-Zuid,1984,0,71,114000.0,102000,112000.0,124000.0,147000,165000.0,182000.0,200000,271000,295000
Filipijnen 00156,Lunetten-Zuid,1985,0,79,165000.0,165000,190000.0,252000.0,272000,284000.0,308000.0,319000,380000,405000
Jungfrau 00156,Lunetten-Zuid,1984,0,58,103000.0,102000,109000.0,155000.0,177000,199000.0,249000.0,243000,295000,275000
Normandië 00156,Lunetten-Zuid,1983,0,28,68000.0,67000,64000.0,83000.0,95000,120000.0,128000.0,141000,166000,172000
Oeral 00156,Lunetten-Zuid,1978,0,90,126000.0,125000,125000.0,142000.0,160000,188000.0,209000.0,348000,334000,332000
Olympus 00156,Lunetten-Zuid,1984,135,99,201000.0,201000,237000.0,268000.0,302000,345000.0,379000.0,410000,481000,486000
Simplonbaan 00156,Lunetten-Zuid,1979,194,96,220000.0,220000,264000.0,299000.0,339000,364000.0,397000.0,356000,433000,457000
Filipijnen 00157,Lunetten-Zuid,1985,137,94,219000.0,219000,237000.0,246000.0,279000,322000.0,334000.0,363000,428000,436000
Normandië 00157,Lunetten-Zuid,1983,0,26,68000.0,67000,64000.0,83000.0,95000,120000.0,128000.0,141000,160000,161000
Olympus 00157,Lunetten-Zuid,1984,0,46,109000.0,108000,117000.0,130000.0,147000,189000.0,207000.0,233000,306000,296000
Seychellen 00157,Lunetten-Zuid,1985,0,94,,172000,197000.0,220000.0,240000,278000.0,297000.0,330000,375000,378000
Simplonbaan 00157,Lunetten-Zuid,1979,0,86,132000.0,131000,119000.0,133000.0,202000,237000.0,255000.0,276000,324000,315000
Sudeten 00157,Lunetten-Zuid,1979,0,86,132000.0,131000,119000.0,133000.0,206000,242000.0,259000.0,280000,329000,319000
Tirol 00157,Lunetten-Zuid,1984,0,49,100000.0,99000,99000.0,125000.0,148000,160000.0,171000.0,190000,238000,255000
Filipijnen 00158,Lunetten-Zuid,1985,182,88,217000.0,217000,241000.0,278000.0,294000,298000.0,307000.0,348000,408000,443000
Himalaya 00158,Lunetten-Zuid,1984,0,42,105000.0,104000,109000.0,138000.0,154000,172000.0,191000.0,218000,249000,253000
Normandië 00158,Lunetten-Zuid,1983,0,28,68000.0,67000,64000.0,83000.0,95000,120000.0,128000.0,141000,166000,172000
Oeral 00158,Lunetten-Zuid,1978,0,99,151000.0,150000,162000.0,207000.0,220000,249000.0,274000.0,304000,350000,349000
Olympus 00158,Lunetten-Zuid,1984,133,100,196000.0,196000,228000.0,259000.0,291000,320000.0,355000.0,371000,451000,458000
Simplonbaan 00158,Lunetten-Zuid,1979,160,135,237000.0,237000,281000.0,324000.0,361000,401000.0,419000.0,437000,537000,530000
Filipijnen 00159,Lunetten-Zuid,1985,133,94,235000.0,235000,255000.0,265000.0,302000,350000.0,363000.0,395000,450000,469000
Normandië 00159,Lunetten-Zuid,1983,0,25,68000.0,67000,64000.0,83000.0,95000,120000.0,128000.0,141000,157000,155000
Seychellen 00159,Lunetten-Zuid,1985,105,94,170000.0,171000,188000.0,237000.0,260000,278000.0,311000.0,333000,407000,401000
Simplonbaan 00159,Lunetten-Zuid,1978,9,86,131000.0,130000,134000.0,150000.0,165000,186000.0,236000.0,281000,341000,321000
Sudeten 00159,Lunetten-Zuid,1979,0,86,132000.0,131000,119000.0,133000.0,206000,242000.0,259000.0,280000,329000,319000
