address,bouwjaar,grondoppervlakte,oppervlakte,woz_2014,woz_2015,woz_2016,woz_2017,woz_2018,woz_2019,woz_2020,woz_2021,woz_2022,woz_2023
Rijnlaan 152-BS,1919,0.0,98,206000.0,207000.0,254000.0,272000.0,314000.0,349000.0,363000.0,378000.0,492000.0,484000.0
Waalstraat 00152,2004,0.0,110,230000.0,238000.0,239000.0,257000.0,285000.0,319000.0,351000.0,409000.0,569000.0,554000.0
Berkelstraat 00153,1931,88.0,79,211000.0,211000.0,257000.0,286000.0,287000.0,342000.0,385000.0,435000.0,532000.0,462000.0
Croesestraat 00153,2002,0.0,86,200000.0,198000.0,238000.0,253000.0,294000.0,323000.0,364000.0,379000.0,436000.0,455000.0
Merwedekade 00153,1928,140.0,121,271000.0,366000.0,454000.0,523000.0,524000.0,560000.0,593000.0,609000.0,761000.0,607000.0
Rijnlaan 00153,1919,0.0,73,142000.0,171000.0,177000.0,229000.0,265000.0,284000.0,309000.0,279000.0,389000.0,379000.0
Rijnlaan 153-BS,1919,0.0,94,205000.0,206000.0,252000.0,270000.0,311000.0,346000.0,360000.0,363000.0,482000.0,465000.0
Waalstraat 00153,2009,110.0,144,292000.0,306000.0,298000.0,441000.0,522000.0,563000.0,582000.0,589000.0,649000.0,694000.0
Merwedekade 00154,1928,140.0,110,323000.0,326000.0,408000.0,471000.0,473000.0,505000.0,535000.0,549000.0,698000.0,631000.0
Rijnlaan 00154,1919,0.0,74,140000.0,156000.0,161000.0,197000.0,228000.0,244000.0,266000.0,282000.0,392000.0,382000.0
Rijnlaan 154-BS,1919,0.0,99,209000.0,210000.0,258000.0,276000.0,319000.0,355000.0,369000.0,382000.0,494000.0,489000.0
Waalstraat 00154,2004,0.0,129,243000.0,203000.0,204000.0,224000.0,248000.0,293000.0,328000.0,392000.0,499000.0,494000.0
Berkelstraat 00155,1931,88.0,79,220000.0,220000.0,270000.0,302000.0,302000.0,347000.0,388000.0,439000.0,534000.0,497000.0
Croesestraat 00155,2002,0.0,99,194000.0,192000.0,268000.0,319000.0,366000.0,399000.0,447000.0,463000.0,480000.0,532000.0
Merwedekade 00155,1928,97.0,158,326000.0,327000.0,347000.0,395000.0,468000.0,488000.0,537000.0,535000.0,730000.0,721000.0
Rijnlaan 00155,1919,0.0,103,165000.0,196000.0,202000.0,324000.0,374000.0,401000.0,438000.0,388000.0,504000.0,475000.0
Rijnlaan 155-BS,1919,0.0,94,205000.0,206000.0,252000.0,270000.0,311000.0,346000.0,360000.0,363000.0,482000.0,465000.0
Waalstraat 00155,2009,98.0,144,292000.0,304000.0,296000.0,439000.0,521000.0,556000.0,575000.0,581000.0,636000.0,680000.0
Merwedekade 00156,1928,109.0,186,391000.0,393000.0,417000.0,479000.0,527000.0,549000.0,604000.0,643000.0,738000.0,819000.0
Rijnlaan 00156,1919,0.0,98,162000.0,195000.0,201000.0,315000.0,364000.0,395000.0,431000.0,375000.0,497000.0,459000.0
Rijnlaan 156-BS,1919,0.0,98,206000.0,207000.0,254000.0,272000.0,314000.0,349000.0,363000.0,378000.0,492000.0,484000.0
Waalstraat 0156A,2004,0.0,143,247000.0,248000.0,276000.0,306000.0,370000.0,390000.0,426000.0,452000.0,513000.0,557000.0
Waalstraat 0156B,2004,0.0,90,199000.0,200000.0,204000.0,224000.0,272000.0,294000.0,315000.0,322000.0,381000.0,385000.0
Waalstraat 0156C,2004,0.0,90,199000.0,200000.0,204000.0,224000.0,272000.0,294000.0,315000.0,322000.0,381000.0,423000.0
Waalstraat 0156D,2004,0.0,87,195000.0,196000.0,212000.0,229000.0,276000.0,297000.0,324000.0,329000.0,395000.0,386000.0
Waalstraat 0156E,2004,0.0,130,230000.0,231000.0,254000.0,281000.0,358000.0,374000.0,407000.0,433000.0,514000.0,533000.0
Waalstraat 0156G,2004,0.0,130,230000.0,231000.0,254000.0,279000.0,336000.0,355000.0,387000.0,411000.0,487000.0,505000.0
Berkelstraat 00157,1931,88.0,79,222000.0,222000.0,269000.0,286000.0,289000.0,330000.0,409000.0,471000.0,520000.0,501000.0
Croesestraat 00157,2002,0.0,99,233000.0,231000.0,283000.0,304000.0,351000.0,384000.0,432000.0,448000.0,480000.0,532000.0
Merwedekade 00157,1919,0.0,78,208000.0,209000.0,248000.0,305000.0,324000.0,353000.0,375000.0,402000.0,450000.0,
Merwedekade 157-BS,1919,0.0,111,227000.0,228000.0,235000.0,255000.0,294000.0,328000.0,414000.0,473000.0,551000.0,535000.0
Reitdiepstraat 00157,1955,0.0,76,58000.0,58000.0,60000.0,64000.0,66000.0,74000.0,73000.0,81000.0,81000.0,79000.0
Rijnlaan 00157,1919,0.0,103,142000.0,171000.0,177000.0,229000.0,265000.0,281000.0,307000.0,386000.0,501000.0,472000.0
Rijnlaan 157-BS,1919,0.0,94,205000.0,206000.0,252000.0,270000.0,311000.0,346000.0,360000.0,363000.0,482000.0,465000.0
Waalstraat 00157,1928,0.0,52,162000.0,161000.0,169000.0,182000.0,158000.0,183000.0,199000.0,289000.0,336000.0,334000.0
Waalstraat 0157A,1928,0.0,55,,,147000.0,189000.0,208000.0,218000.0,228000.0,311000.0,361000.0,359000.0
Merwedekade 00158,1928,0.0,60,123000.0,123000.0,156000.0,189000.0,218000.0,232000.0,238000.0,277000.0,328000.0,343000.0
Merwedekade 158-BS,1928,0.0,80,185000.0,186000.0,200000.0,261000.0,286000.0,309000.0,314000.0,349000.0,446000.0,444000.0
Rijnlaan 00158,1919,0.0,74,140000.0,156000.0,161000.0,197000.0,228000.0,244000.0,266000.0,282000.0,392000.0,382000.0
Rijnlaan 158-BS,1919,0.0,99,184000.0,185000.0,223000.0,237000.0,274000.0,304000.0,316000.0,382000.0,494000.0,489000.0
Waalstraat 00158,2004,0.0,96,188000.0,189000.0,229000.0,251000.0,267000.0,298000.0,334000.0,338000.0,475000.0,409000.0
Berkelstraat 00159,1931,88.0,110,235000.0,235000.0,321000.0,333000.0,353000.0,397000.0,429000.0,444000.0,572000.0,548000.0
Croesestraat 00159,2002,0.0,95,203000.0,201000.0,242000.0,258000.0,320000.0,329000.0,371000.0,385000.0,442000.0,462000.0
Jutfaseweg 00159,1926,88.0,86,206000.0,206000.0,227000.0,229000.0,333000.0,374000.0,410000.0,433000.0,469000.0,502000.0
Merwedekade 00159,1928,0.0,73,189000.0,190000.0,190000.0,231000.0,277000.0,280000.0,297000.0,318000.0,462000.0,420000.0
Merwedekade 159-BS,1928,0.0,90,190000.0,191000.0,211000.0,276000.0,276000.0,286000.0,313000.0,361000.0,514000.0,470000.0
Reitdiepstraat 00159,1955,0.0,76,58000.0,58000.0,60000.0,64000.0,66000.0,74000.0,73000.0,81000.0,81000.0,79000.0
Rijnlaan 00159,1919,0.0,103,165000.0,196000.0,202000.0,324000.0,374000.0,401000.0,438000.0,388000.0,504000.0,475000.0
Rijnlaan 159-BS,1919,0.0,94,205000.0,206000.0,252000.0,270000.0,311000.0,346000.0,360000.0,363000.0,482000.0,465000.0
Jutfaseweg 00160,1929,85.0,86,218000.0,218000.0,241000.0,254000.0,330000.0,371000.0,407000.0,430000.0,464000.0,497000.0
Merwedekade 00160,1928,0.0,73,178000.0,179000.0,179000.0,220000.0,270000.0,273000.0,290000.0,311000.0,443000.0,403000.0
Merwedekade 160-BS,1928,0.0,95,196000.0,197000.0,221000.0,289000.0,288000.0,299000.0,327000.0,379000.0,487000.0,470000.0
Rijnlaan 00160,1919,0.0,98,162000.0,195000.0,201000.0,315000.0,364000.0,390000.0,426000.0,370000.0,492000.0,454000.0
Rijnlaan 160-BS,1919,0.0,98,195000.0,196000.0,237000.0,254000.0,292000.0,325000.0,338000.0,378000.0,492000.0,484000.0
Waalstraat 0160A,2005,0.0,77,184000.0,185000.0,191000.0,204000.0,246000.0,264000.0,288000.0,292000.0,372000.0,358000.0
Waalstraat 0160B,2005,0.0,80,188000.0,189000.0,173000.0,199000.0,244000.0,263000.0,288000.0,292000.0,352000.0,365000.0
Berkelstraat 00161,1931,87.0,88,236000.0,236000.0,282000.0,317000.0,340000.0,357000.0,402000.0,473000.0,498000.0,490000.0
Croesestraat 00161,2002,0.0,99,233000.0,231000.0,286000.0,307000.0,369000.0,389000.0,437000.0,453000.0,485000.0,537000.0
Jutfaseweg 00161,1929,0.0,109,204000.0,205000.0,263000.0,284000.0,345000.0,365000.0,367000.0,416000.0,498000.0,524000.0
Merwedekade 00161,1928,0.0,72,188000.0,189000.0,187000.0,227000.0,273000.0,276000.0,293000.0,314000.0,422000.0,396000.0
Merwedekade 161-BS,1928,0.0,80,185000.0,186000.0,200000.0,261000.0,286000.0,309000.0,314000.0,349000.0,411000.0,422000.0
Reitdiepstraat 00161,1955,0.0,76,58000.0,58000.0,,64000.0,66000.0,74000.0,73000.0,81000.0,81000.0,79000.0
Rijnlaan 00161,1919,0.0,73,142000.0,171000.0,177000.0,229000.0,265000.0,284000.0,309000.0,279000.0,389000.0,379000.0
Rijnlaan 161-BS,1919,0.0,94,205000.0,206000.0,252000.0,270000.0,311000.0,346000.0,360000.0,363000.0,482000.0,465000.0
Jutfaseweg 00162,1929,0.0,63,145000.0,146000.0,166000.0,190000.0,231000.0,254000.0,281000.0,306000.0,386000.0,369000.0
Merwedekade 00162,1928,0.0,57,169000.0,170000.0,173000.0,197000.0,221000.0,232000.0,241000.0,276000.0,363000.0,382000.0
Merwedekade 162-BS,1928,0.0,80,185000.0,186000.0,200000.0,261000.0,286000.0,309000.0,314000.0,349000.0,411000.0,422000.0
Rijnlaan 00162,1919,0.0,108,227000.0,144000.0,276000.0,299000.0,352000.0,361000.0,398000.0,439000.0,472000.0,454000.0
Waalstraat 0162A,2005,0.0,90,198000.0,199000.0,218000.0,223000.0,272000.0,294000.0,321000.0,326000.0,402000.0,389000.0
Waalstraat 0162B,2005,0.0,91,213000.0,214000.0,215000.0,241000.0,291000.0,312000.0,340000.0,345000.0,418000.0,407000.0
Waalstraat 0162C,2005,0.0,90,198000.0,199000.0,218000.0,237000.0,286000.0,307000.0,335000.0,340000.0,402000.0,389000.0
Waalstraat 0162D,2005,0.0,90,198000.0,199000.0,218000.0,237000.0,286000.0,294000.0,325000.0,343000.0,406000.0,393000.0
Berkelstraat 00163,1931,88.0,102,247000.0,247000.0,298000.0,336000.0,357000.0,380000.0,428000.0,505000.0,572000.0,542000.0
Croesestraat 00163,2002,0.0,99,233000.0,231000.0,283000.0,304000.0,351000.0,384000.0,394000.0,404000.0,485000.0,537000.0
Jutfaseweg 00163,1920,0.0,77,145000.0,146000.0,162000.0,204000.0,208000.0,228000.0,256000.0,282000.0,369000.0,354000.0
Merwedekade 00163,1919,0.0,50,125000.0,125000.0,147000.0,165000.0,191000.0,210000.0,228000.0,255000.0,293000.0,264000.0
Merwedekade 163-BS,1919,0.0,91,183000.0,184000.0,175000.0,212000.0,245000.0,247000.0,270000.0,309000.0,410000.0,391000.0
Reitdiepstraat 00163,1955,0.0,76,58000.0,58000.0,,64000.0,66000.0,74000.0,73000.0,81000.0,81000.0,79000.0
Rijnlaan 00163,1919,0.0,73,165000.0,196000.0,202000.0,324000.0,374000.0,403000.0,440000.0,281000.0,390000.0,381000.0
Rijnlaan 163-BS,1919,0.0,94,205000.0,206000.0,252000.0,270000.0,311000.0,346000.0,360000.0,363000.0,482000.0,465000.0
Jutfaseweg 00164,1920,0.0,70,144000.0,145000.0,171000.0,199000.0,245000.0,270000.0,300000.0,328000.0,386000.0,356000.0
Merwedekade 00164,1919,0.0,50,125000.0,125000.0,147000.0,165000.0,190000.0,210000.0,228000.0,255000.0,292000.0,263000.0
Merwedekade 164-BS,1919,0.0,91,183000.0,184000.0,175000.0,212000.0,245000.0,247000.0,270000.0,309000.0,410000.0,391000.0
Rijnlaan 164-BS,1919,0.0,117,228000.0,229000.0,287000.0,308000.0,355000.0,397000.0,412000.0,448000.0,537000.0,544000.0
Waalstraat 0164A,2005,0.0,77,184000.0,185000.0,191000.0,204000.0,246000.0,264000.0,288000.0,292000.0,372000.0,358000.0
Waalstraat 0164B,2005,0.0,80,218000.0,219000.0,247000.0,268000.0,321000.0,344000.0,370000.0,368000.0,433000.0,434000.0
Berkelstraat 00165,1931,86.0,97,231000.0,231000.0,278000.0,313000.0,333000.0,349000.0,394000.0,466000.0,504000.0,469000.0
Jutfaseweg 00165,1904,0.0,77,166000.0,167000.0,184000.0,226000.0,230000.0,250000.0,277000.0,304000.0,435000.0,394000.0
Merwedekade 00165,1919,0.0,50,125000.0,125000.0,147000.0,165000.0,190000.0,210000.0,228000.0,255000.0,292000.0,263000.0
Merwedekade 165-BS,1919,0.0,91,183000.0,184000.0,175000.0,212000.0,245000.0,247000.0,270000.0,309000.0,410000.0,391000.0
Reitdiepstraat 00165,1955,0.0,76,58000.0,58000.0,60000.0,64000.0,66000.0,74000.0,73000.0,81000.0,81000.0,79000.0
Jutfaseweg 00166,1904,0.0,60,114000.0,114000.0,136000.0,153000.0,234000.0,272000.0,275000.0,290000.0,373000.0,355000.0
Merwedekade 00166,1919,0.0,50,125000.0,125000.0,147000.0,165000.0,190000.0,210000.0,228000.0,255000.0,292000.0,263000.0
Merwedekade 166-BS,1919,0.0,91,183000.0,184000.0,175000.0,212000.0,245000.0,247000.0,270000.0,309000.0,410000.0,391000.0
Rijnlaan 166-BS,1930,0.0,106,199000.0,200000.0,256000.0,277000.0,336000.0,355000.0,445000.0,406000.0,504000.0,496000.0
Waalstraat 0166A,2005,0.0,130,230000.0,231000.0,254000.0,279000.0,336000.0,355000.0,387000.0,411000.0,487000.0,505000.0
Waalstraat 0166B,2005,0.0,130,245000.0,246000.0,269000.0,294000.0,351000.0,369000.0,402000.0,426000.0,504000.0,522000.0
Waalstraat 0166C,2005,0.0,130,230000.0,231000.0,254000.0,300000.0,339000.0,357000.0,390000.0,414000.0,489000.0,508000.0
Waalstraat 0166D,2005,0.0,130,230000.0,231000.0,254000.0,279000.0,336000.0,355000.0,392000.0,441000.0,491000.0,510000.0
Berkelstraat 00167,1931,65.0,97,202000.0,202000.0,259000.0,297000.0,298000.0,398000.0,444000.0,447000.0,554000.0,499000.0
Jutfaseweg 00167,1904,82.0,108,207000.0,207000.0,214000.0,239000.0,265000.0,315000.0,346000.0,434000.0,608000.0,566000.0
Merwedekade 00167,1919,0.0,50,125000.0,125000.0,147000.0,165000.0,190000.0,210000.0,228000.0,255000.0,292000.0,263000.0
Merwedekade 167-BS,1919,0.0,91,183000.0,184000.0,175000.0,212000.0,245000.0,247000.0,270000.0,309000.0,410000.0,391000.0
Reitdiepstraat 00167,1955,0.0,76,58000.0,58000.0,60000.0,64000.0,66000.0,74000.0,73000.0,81000.0,81000.0,79000.0
Jutfaseweg 00168,1904,47.0,50,143000.0,143000.0,183000.0,211000.0,196000.0,229000.0,248000.0,286000.0,300000.0,300000.0
Merwedekade 00168,1919,0.0,50,125000.0,125000.0,147000.0,165000.0,190000.0,210000.0,228000.0,255000.0,292000.0,263000.0
Merwedekade 168-BS,1919,0.0,91,183000.0,184000.0,175000.0,212000.0,245000.0,247000.0,270000.0,309000.0,410000.0,391000.0
Rijnlaan 00168,1935,97.0,126,255000.0,256000.0,351000.0,398000.0,427000.0,462000.0,507000.0,502000.0,633000.0,615000.0
Jutfaseweg 00169,1904,47.0,70,143000.0,143000.0,171000.0,211000.0,196000.0,229000.0,239000.0,286000.0,300000.0,333000.0
Merwedekade 00169,1919,0.0,50,125000.0,125000.0,147000.0,165000.0,192000.0,211000.0,229000.0,256000.0,294000.0,265000.0
Merwedekade 169-BS,1919,0.0,91,183000.0,184000.0,175000.0,212000.0,245000.0,247000.0,270000.0,309000.0,410000.0,391000.0
Reitdiepstraat 00169,1955,0.0,76,58000.0,58000.0,60000.0,64000.0,66000.0,74000.0,73000.0,81000.0,81000.0,79000.0
Jutfaseweg 00170,1904,47.0,50,136000.0,136000.0,171000.0,203000.0,189000.0,221000.0,240000.0,278000.0,281000.0,288000.0
Merwedekade 00170,1919,0.0,50,125000.0,125000.0,147000.0,165000.0,190000.0,210000.0,228000.0,255000.0,292000.0,263000.0
Merwedekade 170-BS,1919,0.0,91,183000.0,184000.0,175000.0,212000.0,245000.0,247000.0,270000.0,309000.0,410000.0,391000.0
Rijnlaan 00170,1935,0.0,53,164000.0,165000.0,162000.0,173000.0,194000.0,195000.0,225000.0,262000.0,354000.0,358000.0
Waalstraat 00170,1981,0.0,53,148000.0,149000.0,153000.0,175000.0,191000.0,213000.0,232000.0,258000.0,275000.0,254000.0
Rijnlaan 0170A,1935,0.0,71,164000.0,165000.0,175000.0,191000.0,231000.0,266000.0,275000.0,287000.0,379000.0,400000.0
Jutfaseweg 00171,1904,47.0,50,136000.0,136000.0,176000.0,203000.0,189000.0,221000.0,240000.0,286000.0,300000.0,300000.0
Merwedekade 00171,1919,0.0,50,125000.0,125000.0,147000.0,165000.0,190000.0,210000.0,228000.0,255000.0,292000.0,263000.0
Merwedekade 171-BS,1919,0.0,91,183000.0,184000.0,175000.0,212000.0,245000.0,247000.0,270000.0,309000.0,410000.0,391000.0
Reitdiepstraat 00171,1955,0.0,76,58000.0,58000.0,60000.0,64000.0,66000.0,74000.0,73000.0,81000.0,81000.0,79000.0
Rijnlaan 171-BSA,1930,0.0,80,157000.0,158000.0,194000.0,216000.0,249000.0,271000.0,303000.0,317000.0,417000.0,403000.0
Rijnlaan 171-BSB,1930,0.0,75,153000.0,154000.0,165000.0,193000.0,233000.0,269000.0,292000.0,305000.0,391000.0,412000.0
Jutfaseweg 00172,1904,47.0,50,143000.0,143000.0,183000.0,211000.0,196000.0,229000.0,248000.0,286000.0,300000.0,300000.0
Merwedekade 00172,1919,0.0,70,147000.0,148000.0,165000.0,179000.0,200000.0,223000.0,243000.0,270000.0,355000.0,338000.0
Merwedekade 172-BS,1919,0.0,91,183000.0,184000.0,175000.0,212000.0,249000.0,251000.0,273000.0,312000.0,413000.0,394000.0
Rijnlaan 00172,1935,0.0,66,159000.0,160000.0,163000.0,178000.0,215000.0,257000.0,273000.0,317000.0,397000.0,391000.0
Waalstraat 00172,1981,0.0,91,191000.0,192000.0,193000.0,209000.0,241000.0,267000.0,292000.0,303000.0,366000.0,330000.0
Rijnlaan 0172A,1935,0.0,78,168000.0,169000.0,181000.0,198000.0,240000.0,276000.0,289000.0,301000.0,392000.0,413000.0
Jutfaseweg 00173,1904,47.0,50,136000.0,136000.0,171000.0,182000.0,189000.0,221000.0,221000.0,278000.0,281000.0,288000.0
Merwedekade 00173,1919,0.0,70,147000.0,148000.0,165000.0,179000.0,200000.0,222000.0,243000.0,270000.0,355000.0,338000.0
Merwedekade 173-BS,1919,0.0,108,200000.0,201000.0,222000.0,250000.0,273000.0,305000.0,329000.0,365000.0,450000.0,435000.0
Reitdiepstraat 00173,1955,0.0,76,58000.0,58000.0,60000.0,64000.0,68000.0,75000.0,75000.0,83000.0,83000.0,79000.0
Rijnlaan 00173,1930,0.0,70,150000.0,151000.0,150000.0,181000.0,217000.0,299000.0,301000.0,347000.0,429000.0,422000.0
Rijnlaan 173-BS,1930,0.0,82,161000.0,162000.0,179000.0,210000.0,254000.0,293000.0,319000.0,333000.0,409000.0,430000.0
Jutfaseweg 00174,1904,47.0,50,136000.0,136000.0,176000.0,203000.0,189000.0,221000.0,240000.0,278000.0,281000.0,288000.0
Merwedekade 00174,1919,0.0,70,147000.0,148000.0,165000.0,179000.0,201000.0,223000.0,244000.0,271000.0,356000.0,339000.0
Merwedekade 174-BS,1919,0.0,108,200000.0,201000.0,222000.0,250000.0,273000.0,305000.0,329000.0,365000.0,450000.0,435000.0
Waalstraat 00174,1981,0.0,91,191000.0,192000.0,193000.0,209000.0,241000.0,267000.0,292000.0,303000.0,366000.0,330000.0
Jutfaseweg 00175,1904,47.0,50,136000.0,136000.0,183000.0,211000.0,196000.0,229000.0,248000.0,286000.0,300000.0,300000.0
Merwedekade 00175,1919,0.0,70,147000.0,148000.0,165000.0,179000.0,201000.0,223000.0,244000.0,271000.0,356000.0,339000.0
Merwedekade 175-BS,1919,0.0,108,200000.0,201000.0,222000.0,250000.0,273000.0,305000.0,329000.0,365000.0,450000.0,435000.0
Reitdiepstraat 00175,1955,0.0,76,58000.0,58000.0,60000.0,64000.0,66000.0,74000.0,73000.0,81000.0,81000.0,79000.0
Rijnlaan 00175,1930,0.0,70,172000.0,173000.0,182000.0,202000.0,238000.0,256000.0,288000.0,334000.0,406000.0,400000.0
Waalstraat 00175,1927,0.0,80,148000.0,149000.0,164000.0,196000.0,239000.0,277000.0,302000.0,315000.0,383000.0,383000.0
Rijnlaan 0175A,1930,0.0,90,122000.0,121000.0,125000.0,145000.0,195000.0,217000.0,220000.0,224000.0,283000.0,281000.0
Rijnlaan 0175B,1930,0.0,90,125000.0,124000.0,128000.0,141000.0,195000.0,217000.0,220000.0,223000.0,296000.0,300000.0
Jutfaseweg 00176,1904,48.0,65,149000.0,149000.0,206000.0,264000.0,245000.0,288000.0,312000.0,362000.0,335000.0,368000.0
Merwedekade 00176,1919,0.0,70,147000.0,148000.0,165000.0,179000.0,201000.0,223000.0,244000.0,271000.0,356000.0,339000.0
Merwedekade 176-BS,1919,0.0,108,200000.0,201000.0,222000.0,250000.0,273000.0,305000.0,329000.0,365000.0,450000.0,435000.0
Rijnlaan 00176,1935,92.0,104,258000.0,259000.0,304000.0,352000.0,368000.0,396000.0,433000.0,451000.0,558000.0,546000.0
Waalstraat 00176,1981,0.0,53,148000.0,149000.0,153000.0,175000.0,191000.0,213000.0,232000.0,258000.0,275000.0,254000.0
Merwedekade 00177,1919,0.0,70,147000.0,148000.0,165000.0,179000.0,201000.0,223000.0,244000.0,271000.0,356000.0,339000.0
Merwedekade 177-BS,1919,0.0,108,200000.0,201000.0,222000.0,250000.0,273000.0,305000.0,329000.0,365000.0,450000.0,435000.0
Reitdiepstraat 00177,1955,0.0,48,39000.0,38000.0,43000.0,44000.0,45000.0,50000.0,49000.0,54000.0,54000.0,54000.0
Rijnlaan 00177,1930,0.0,75,169000.0,170000.0,184000.0,234000.0,270000.0,290000.0,324000.0,373000.0,432000.0,429000.0
Rijnlaan 177-BS,1930,0.0,90,191000.0,192000.0,235000.0,235000.0,280000.0,304000.0,340000.0,371000.0,459000.0,460000.0
Merwedekade 00178,1919,0.0,70,147000.0,148000.0,165000.0,179000.0,201000.0,223000.0,244000.0,271000.0,355000.0,339000.0
Merwedekade 178-BS,1919,0.0,108,200000.0,201000.0,222000.0,250000.0,273000.0,305000.0,329000.0,365000.0,450000.0,435000.0
Rijnlaan 00178,1935,91.0,108,264000.0,265000.0,311000.0,361000.0,377000.0,392000.0,417000.0,464000.0,565000.0,555000.0
Waalstraat 00178,1981,0.0,53,148000.0,149000.0,153000.0,175000.0,191000.0,213000.0,232000.0,258000.0,275000.0,254000.0
Jutfaseweg 0178A,1960,0.0,490,659000.0,645000.0,667000.0,735000.0,773000.0,800000.0,890000.0,1000000.0,1203000.0,1160000.0
Merwedekade 00179,1919,0.0,70,147000.0,148000.0,165000.0,179000.0,201000.0,223000.0,244000.0,271000.0,355000.0,339000.0
Merwedekade 179-BS,1919,0.0,108,200000.0,201000.0,222000.0,250000.0,273000.0,305000.0,329000.0,365000.0,450000.0,435000.0
Reitdiepstraat 00179,1927,0.0,58,154000.0,155000.0,152000.0,180000.0,198000.0,220000.0,234000.0,275000.0,366000.0,388000.0
Rijnlaan 00179,1930,199.0,124,296000.0,297000.0,382000.0,401000.0,443000.0,456000.0,499000.0,545000.0,740000.0,738000.0
Merwedekade 00180,1919,0.0,70,147000.0,148000.0,165000.0,179000.0,201000.0,223000.0,244000.0,271000.0,355000.0,339000.0
Merwedekade 180-BS,1919,0.0,108,200000.0,201000.0,222000.0,250000.0,273000.0,305000.0,329000.0,365000.0,450000.0,435000.0
Rijnlaan 00180,1935,92.0,104,258000.0,259000.0,304000.0,352000.0,367000.0,440000.0,448000.0,466000.0,592000.0,567000.0
Waalstraat 00180,1981,0.0,91,191000.0,192000.0,193000.0,209000.0,241000.0,267000.0,292000.0,303000.0,366000.0,330000.0
Merwedekade 00181,1919,0.0,70,147000.0,148000.0,165000.0,179000.0,201000.0,223000.0,244000.0,271000.0,355000.0,339000.0
Merwedekade 181-BS,1919,0.0,108,200000.0,201000.0,222000.0,250000.0,273000.0,305000.0,329000.0,365000.0,450000.0,435000.0
Reitdiepstraat 00181,1927,0.0,83,175000.0,176000.0,193000.0,220000.0,257000.0,296000.0,350000.0,379000.0,412000.0,412000.0
Rijnlaan 00181,1930,137.0,108,243000.0,243000.0,331000.0,352000.0,413000.0,419000.0,426000.0,502000.0,625000.0,615000.0
Merwedekade 00182,1919,0.0,70,147000.0,148000.0,165000.0,179000.0,201000.0,223000.0,244000.0,271000.0,355000.0,339000.0
Merwedekade 182-BS,1919,0.0,108,200000.0,201000.0,222000.0,250000.0,273000.0,305000.0,329000.0,365000.0,450000.0,435000.0
Rijnlaan 00182,1935,92.0,104,258000.0,259000.0,334000.0,367000.0,382000.0,410000.0,447000.0,465000.0,556000.0,510000.0
Waalstraat 00182,1981,0.0,91,191000.0,192000.0,193000.0,209000.0,241000.0,267000.0,292000.0,303000.0,366000.0,330000.0
Merwedekade 00183,1919,0.0,70,147000.0,148000.0,165000.0,179000.0,201000.0,223000.0,244000.0,271000.0,355000.0,339000.0
Merwedekade 183-BS,1919,0.0,108,200000.0,201000.0,222000.0,250000.0,273000.0,305000.0,329000.0,365000.0,450000.0,435000.0
Rijnlaan 00183,1930,134.0,107,237000.0,237000.0,319000.0,340000.0,399000.0,405000.0,412000.0,487000.0,610000.0,598000.0
Jutfaseweg 00184,1933,117.0,124,293000.0,294000.0,277000.0,295000.0,334000.0,414000.0,455000.0,466000.0,537000.0,524000.0
Merwedekade 00184,1919,0.0,70,147000.0,148000.0,165000.0,179000.0,201000.0,223000.0,244000.0,271000.0,355000.0,339000.0
Merwedekade 184-BS,1919,0.0,108,200000.0,201000.0,222000.0,250000.0,273000.0,305000.0,329000.0,365000.0,450000.0,435000.0
Rijnlaan 00184,1935,92.0,104,258000.0,259000.0,319000.0,352000.0,367000.0,402000.0,432000.0,450000.0,557000.0,545000.0
Waalstraat 00184,1981,0.0,53,148000.0,149000.0,,175000.0,191000.0,213000.0,232000.0,258000.0,275000.0,254000.0
Jutfaseweg 00185,1933,116.0,102,293000.0,294000.0,336000.0,350000.0,369000.0,440000.0,476000.0,485000.0,613000.0,623000.0
Merwedekade 00185,1919,0.0,70,147000.0,148000.0,165000.0,179000.0,201000.0,223000.0,244000.0,271000.0,355000.0,339000.0
Merwedekade 185-BS,1919,0.0,108,200000.0,201000.0,222000.0,250000.0,273000.0,305000.0,329000.0,365000.0,450000.0,435000.0
Rijnlaan 00185,1926,132.0,112,241000.0,241000.0,331000.0,353000.0,416000.0,422000.0,429000.0,495000.0,649000.0,542000.0
Jutfaseweg 00186,1933,116.0,114,278000.0,279000.0,327000.0,359000.0,379000.0,453000.0,490000.0,500000.0,620000.0,603000.0
Merwedekade 00186,1919,0.0,70,147000.0,148000.0,165000.0,179000.0,201000.0,223000.0,244000.0,271000.0,356000.0,339000.0
Merwedekade 186-BS,1919,0.0,108,200000.0,201000.0,222000.0,250000.0,273000.0,305000.0,329000.0,365000.0,450000.0,435000.0
Rijnlaan 00186,1935,95.0,104,260000.0,261000.0,308000.0,357000.0,373000.0,375000.0,362000.0,406000.0,515000.0,518000.0
Waalstraat 00186,1981,0.0,53,148000.0,149000.0,153000.0,175000.0,191000.0,213000.0,232000.0,258000.0,275000.0,254000.0
Jutfaseweg 00187,1933,113.0,102,259000.0,260000.0,300000.0,328000.0,346000.0,411000.0,445000.0,454000.0,589000.0,584000.0
Merwedekade 00187,1919,0.0,70,147000.0,148000.0,165000.0,179000.0,201000.0,223000.0,244000.0,271000.0,356000.0,339000.0
